index,Value
2022-06-04,68.630986
2022-06-05,68.50968999999999
2022-06-06,68.38839399999999
2022-06-07,68.26709799999999
2022-06-08,68.145802
2022-06-09,68.024506
2022-06-10,67.90321
2022-06-11,67.781914
2022-06-12,67.660618
2022-06-13,67.539322
2022-06-14,67.418026
2022-06-15,67.29673
2022-06-16,67.175434
2022-06-17,67.054138
2022-06-18,66.932842
2022-06-19,66.81154599999999
2022-06-20,66.69024999999999
2022-06-21,66.56895399999999
2022-06-22,66.44765799999999
2022-06-23,66.326362
2022-06-24,66.205066
2022-06-25,66.08377
2022-06-26,65.962474
2022-06-27,65.841178
2022-06-28,65.719882
2022-06-29,65.598586
2022-06-30,65.47729
2022-07-01,65.98744483870968
2022-07-02,66.49759967741934
2022-07-03,67.00775451612903
2022-07-04,67.51790935483871
2022-07-05,68.02806419354839
2022-07-06,68.53821903225806
2022-07-07,69.04837387096774
2022-07-08,69.55852870967742
2022-07-09,70.0686835483871
2022-07-10,70.57883838709677
2022-07-11,71.08899322580645
2022-07-12,71.59914806451613
2022-07-13,72.10930290322581
2022-07-14,72.61945774193548
2022-07-15,73.12961258064516
2022-07-16,73.63976741935484
2022-07-17,74.14992225806452
2022-07-18,74.66007709677419
2022-07-19,75.17023193548387
2022-07-20,75.68038677419355
2022-07-21,76.19054161290323
2022-07-22,76.7006964516129
2022-07-23,77.21085129032258
2022-07-24,77.72100612903226
2022-07-25,78.23116096774194
2022-07-26,78.74131580645161
2022-07-27,79.25147064516129
2022-07-28,79.76162548387097
2022-07-29,80.27178032258064
2022-07-30,80.78193516129032
2022-07-31,81.29209
2022-08-01,81.00583258064516
2022-08-02,80.71957516129032
2022-08-03,80.43331774193548
2022-08-04,80.14706032258064
2022-08-05,79.8608029032258
2022-08-06,79.57454548387096
2022-08-07,79.28828806451612
2022-08-08,79.0020306451613
2022-08-09,78.71577322580646
2022-08-10,78.42951580645162
2022-08-11,78.14325838709678
2022-08-12,77.85700096774194
2022-08-13,77.5707435483871
2022-08-14,77.28448612903226
2022-08-15,76.99822870967742
2022-08-16,76.71197129032258
2022-08-17,76.42571387096774
2022-08-18,76.1394564516129
2022-08-19,75.85319903225806
2022-08-20,75.56694161290322
2022-08-21,75.28068419354838
2022-08-22,74.99442677419354
2022-08-23,74.7081693548387
2022-08-24,74.42191193548388
2022-08-25,74.13565451612904
2022-08-26,73.8493970967742
2022-08-27,73.56313967741936
2022-08-28,73.27688225806452
2022-08-29,72.99062483870968
2022-08-30,72.70436741935484
2022-08-31,72.41811
2022-09-01,72.26218066666667
2022-09-02,72.10625133333333
2022-09-03,71.950322
2022-09-04,71.79439266666667
2022-09-05,71.63846333333333
2022-09-06,71.482534
2022-09-07,71.32660466666667
2022-09-08,71.17067533333334
2022-09-09,71.014746
2022-09-10,70.85881666666667
2022-09-11,70.70288733333334
2022-09-12,70.546958
2022-09-13,70.39102866666667
2022-09-14,70.23509933333334
2022-09-15,70.07917
2022-09-16,69.92324066666666
2022-09-17,69.76731133333332
2022-09-18,69.61138199999999
2022-09-19,69.45545266666666
2022-09-20,69.29952333333333
2022-09-21,69.143594
2022-09-22,68.98766466666666
2022-09-23,68.83173533333333
2022-09-24,68.675806
2022-09-25,68.51987666666666
2022-09-26,68.36394733333333
2022-09-27,68.208018
2022-09-28,68.05208866666666
2022-09-29,67.89615933333333
2022-09-30,67.74023
2022-10-01,68.4745135483871
2022-10-02,69.20879709677419
2022-10-03,69.94308064516129
2022-10-04,70.67736419354839
2022-10-05,71.41164774193548
2022-10-06,72.14593129032258
2022-10-07,72.88021483870968
2022-10-08,73.61449838709677
2022-10-09,74.34878193548387
2022-10-10,75.08306548387097
2022-10-11,75.81734903225806
2022-10-12,76.55163258064516
2022-10-13,77.28591612903226
2022-10-14,78.02019967741936
2022-10-15,78.75448322580645
2022-10-16,79.48876677419355
2022-10-17,80.22305032258065
2022-10-18,80.95733387096774
2022-10-19,81.69161741935484
2022-10-20,82.42590096774194
2022-10-21,83.16018451612904
2022-10-22,83.89446806451613
2022-10-23,84.62875161290323
2022-10-24,85.36303516129033
