Date,Price
01-10-2020,18.35
02-10-2020,19.0275
03-10-2020,19.36625
04-10-2020,19.535625
05-10-2020,19.705
06-10-2020,19.635
07-10-2020,20.06
08-10-2020,20.38
09-10-2020,20.38
10-10-2020,20.75375
11-10-2020,20.940625
12-10-2020,21.1275
13-10-2020,20.715
14-10-2020,20.21
15-10-2020,22.0575
16-10-2020,21.645
17-10-2020,21.73125
18-10-2020,21.774375
19-10-2020,21.8175
20-10-2020,22.69
21-10-2020,22.915
22-10-2020,22.635
23-10-2020,21.8275
24-10-2020,22.33
25-10-2020,22.58125
26-10-2020,22.8325
27-10-2020,22.195
28-10-2020,23.28
29-10-2020,24.0225
30-10-2020,24.7525
31-10-2020,24.98125
01-11-2020,25.095625
02-11-2020,25.21
03-11-2020,24.24
04-11-2020,23.2
05-11-2020,20.965
06-11-2020,20.4975
07-11-2020,20.305
08-11-2020,20.20875
09-11-2020,20.1125
10-11-2020,21.5775
11-11-2020,22.0325
12-11-2020,20.62
13-11-2020,19.7025
14-11-2020,19.7525
15-11-2020,19.7775
16-11-2020,19.79
17-11-2020,19.8025
18-11-2020,19.12
19-11-2020,19.57
20-11-2020,19.6175
21-11-2020,20.2075
22-11-2020,20.5025
23-11-2020,20.7975
24-11-2020,21.0575
25-11-2020,23.1275
26-11-2020,20.0225
27-11-2020,19.8175
28-11-2020,20
29-11-2020,20.09125
30-11-2020,20.136875
01-12-2020,20.1825
02-12-2020,19.9075
03-12-2020,19
04-12-2020,18.0275
05-12-2020,18.02625
06-12-2020,18.025625
07-12-2020,18.025
08-12-2020,18.6175
09-12-2020,18.92
10-12-2020,18.7125
11-12-2020,18.79
12-12-2020,19.09625
13-12-2020,19.249375
14-12-2020,19.4025
15-12-2020,19.345
16-12-2020,19.2
17-12-2020,19.1575
18-12-2020,18.6225
19-12-2020,20.90625
20-12-2020,22.048125
21-12-2020,23.19
22-12-2020,21.985
23-12-2020,20.495
24-12-2020,19.9675
25-12-2020,20.1975
26-12-2020,20.3125
27-12-2020,20.37
28-12-2020,20.4275
29-12-2020,20.79
30-12-2020,21.11
31-12-2020,21.095
01-01-2021,19.56
02-01-2021,19.795
03-01-2021,19.9125
04-01-2021,20.03
05-01-2021,20.46
06-01-2021,20.995
07-01-2021,20.615
08-01-2021,20.64
09-01-2021,21.51125
10-01-2021,21.946875
11-01-2021,22.3825
12-01-2021,22.8475
13-01-2021,23.2925
14-01-2021,23.0275
15-01-2021,24.01
16-01-2021,24.2025
17-01-2021,24.29875
18-01-2021,24.395
19-01-2021,22.8975
20-01-2021,21.55
21-01-2021,22.18
22-01-2021,22.4225
23-01-2021,22.83375
24-01-2021,23.039375
25-01-2021,23.245
26-01-2021,23.81875
27-01-2021,24.3925
28-01-2021,24.29
29-01-2021,25.3425
30-01-2021,24.3325
31-01-2021,23.8275
01-02-2021,23.3225
02-02-2021,23.345
03-02-2021,23.745
04-02-2021,23.1225
05-02-2021,23.415
06-02-2021,23.68625
07-02-2021,23.821875
08-02-2021,23.9575
09-02-2021,24.27
10-02-2021,23.9525
11-02-2021,23.045
12-02-2021,22.0425
13-02-2021,21.75875
14-02-2021,21.616875
15-02-2021,21.475
16-02-2021,21.78
17-02-2021,21.505
18-02-2021,21.5425
19-02-2021,22.25
20-02-2021,23.86
21-02-2021,24.665
22-02-2021,25.47
23-02-2021,25.2275
24-02-2021,24.1675
25-02-2021,22.8925
26-02-2021,28.1425
27-02-2021,26.88375
28-02-2021,26.254375
01-03-2021,25.625
02-03-2021,23.605
03-03-2021,22.09
04-03-2021,24.15
05-03-2021,25.56
06-03-2021,25.1175
07-03-2021,24.89625
08-03-2021,24.675
09-03-2021,22.495
10-03-2021,20.7475
11-03-2021,21.2275
12-03-2021,21.7075
13-03-2021,21.4675
14-03-2021,21.3475
15-03-2021,21.2275
16-03-2021,20.19
17-03-2021,20.1575
18-03-2021,20.08
19-03-2021,19.9875
20-03-2021,20.24
21-03-2021,20.36625
22-03-2021,20.4925
23-03-2021,20.665
24-03-2021,22.455
25-03-2021,22.6975
26-03-2021,20.65
27-03-2021,20.5675
28-03-2021,20.52625
29-03-2021,20.505625
30-03-2021,20.485
31-03-2021,20.645
01-04-2021,19.9875
02-04-2021,20.60125
03-04-2021,20.908125
04-04-2021,21.0615625
05-04-2021,21.215
06-04-2021,20.84
07-04-2021,20.2475
08-04-2021,20.3125
09-04-2021,19.785
10-04-2021,21.39
11-04-2021,22.1925
12-04-2021,22.995
13-04-2021,20.46
14-04-2021,20.675
15-04-2021,20.89
16-04-2021,20.4025
17-04-2021,21.44375
18-04-2021,21.964375
19-04-2021,22.485
20-04-2021,22.425
21-04-2021,22.725
22-04-2021,23.025
23-04-2021,22.69
24-04-2021,23.0925
25-04-2021,23.29375
26-04-2021,23.495
27-04-2021,23.0825
28-04-2021,22.58
29-04-2021,23.305
30-04-2021,23.0275
01-05-2021,23.36
02-05-2021,23.52625
03-05-2021,23.6925
04-05-2021,23.01
05-05-2021,21.9625
06-05-2021,22.035
07-05-2021,20.8225
08-05-2021,20.52375
09-05-2021,20.374375
10-05-2021,20.225
11-05-2021,19.83
12-05-2021,20.08
13-05-2021,20.17375
14-05-2021,20.2675
15-05-2021,19.9375
16-05-2021,19.7725
17-05-2021,19.6075
18-05-2021,19.24
19-05-2021,19.3175
20-05-2021,19.6525
21-05-2021,19.08
22-05-2021,19.105
23-05-2021,19.1175
24-05-2021,19.13
25-05-2021,18.8425
26-05-2021,20.8725
27-05-2021,19.91
28-05-2021,17.4025
29-05-2021,17.14375
30-05-2021,17.014375
31-05-2021,16.885
01-06-2021,17.3875
02-06-2021,17.21
03-06-2021,15.745
04-06-2021,15.94
05-06-2021,15.75375
06-06-2021,15.660625
07-06-2021,15.5675
08-06-2021,15.225
09-06-2021,14.7525
10-06-2021,15.0025
11-06-2021,14.1025
12-06-2021,14.40875
13-06-2021,14.561875
14-06-2021,14.715
15-06-2021,14.605
16-06-2021,14.865
17-06-2021,15.2875
18-06-2021,14.7975
19-06-2021,14.92875
20-06-2021,14.994375
21-06-2021,15.06
22-06-2021,14.7375
23-06-2021,15.365
24-06-2021,15.0975
25-06-2021,13.3675
26-06-2021,13.385
27-06-2021,13.39375
28-06-2021,13.4025
29-06-2021,13.0025
30-06-2021,13.045
01-07-2021,12.84
02-07-2021,12.09
03-07-2021,12.07875
04-07-2021,12.073125
05-07-2021,12.0675
06-07-2021,12.275
07-07-2021,12.2125
08-07-2021,13.56
09-07-2021,12.9425
10-07-2021,12.9675
11-07-2021,12.98
12-07-2021,12.9925
13-07-2021,12.6225
14-07-2021,12.59
15-07-2021,12.27
16-07-2021,11.705
17-07-2021,12.1925
18-07-2021,12.43625
19-07-2021,12.68
20-07-2021,13.205
21-07-2021,12.545
22-07-2021,11.885
23-07-2021,11.7625
24-07-2021,12.10625
25-07-2021,12.278125
26-07-2021,12.45
27-07-2021,13.2325
28-07-2021,13.6925
29-07-2021,12.945
30-07-2021,12.8025
31-07-2021,12.80375
01-08-2021,12.804375
02-08-2021,12.805
03-08-2021,13.7475
04-08-2021,13.2125
05-08-2021,12.8725
06-08-2021,12.6075
07-08-2021,12.60625
08-08-2021,12.605625
09-08-2021,12.605
10-08-2021,12.705
11-08-2021,12.7125
12-08-2021,12.3725
13-08-2021,12.99
14-08-2021,13.22375
15-08-2021,13.340625
16-08-2021,13.4575
17-08-2021,13.4125
18-08-2021,12.905
19-08-2021,13.46
20-08-2021,14.015
21-08-2021,13.85
22-08-2021,13.7675
23-08-2021,13.685
24-08-2021,13.1875
25-08-2021,13.4975
26-08-2021,13.5375
27-08-2021,13.405
28-08-2021,13.36125
29-08-2021,13.339375
30-08-2021,13.3175
31-08-2021,14.52
01-09-2021,14.185
02-09-2021,14.24
03-09-2021,14.5425
04-09-2021,14.82375
05-09-2021,14.964375
06-09-2021,15.105
07-09-2021,14.895
08-09-2021,14.41
09-09-2021,13.9425
10-09-2021,13.98375
11-09-2021,14.004375
12-09-2021,14.0146875
13-09-2021,14.025
14-09-2021,13.575
15-09-2021,13.73
16-09-2021,14.4125
17-09-2021,15.2325
18-09-2021,16.3625
19-09-2021,16.9275
20-09-2021,17.4925
21-09-2021,16.52
22-09-2021,16.4925
23-09-2021,16.6025
24-09-2021,16.9225
25-09-2021,17.4875
26-09-2021,17.77
27-09-2021,18.0525
28-09-2021,18.535
29-09-2021,18.8375
30-09-2021,18.4025
01-10-2021,17.21
02-10-2021,16.9725
03-10-2021,16.85375
04-10-2021,16.735
05-10-2021,16.3975
06-10-2021,17.3325
07-10-2021,16.155
08-10-2021,15.6525
09-10-2021,15.86875
10-10-2021,15.976875
11-10-2021,16.085
12-10-2021,15.8475
13-10-2021,16.1
14-10-2021,15.7675
15-10-2021,16.47625
16-10-2021,16.830625
17-10-2021,17.0078125
18-10-2021,17.185
19-10-2021,17.3825
20-10-2021,18.3125
21-10-2021,18.035
22-10-2021,17.545
23-10-2021,17.5775
24-10-2021,17.59375
25-10-2021,17.61
26-10-2021,16.7525
27-10-2021,16.8275
28-10-2021,17.9125
29-10-2021,17.425
30-10-2021,17.33
31-10-2021,17.2825
01-11-2021,17.235
02-11-2021,17.0625
03-11-2021,16.125
04-11-2021,15.7475
05-11-2021,16.04375
06-11-2021,16.191875
07-11-2021,16.2659375
08-11-2021,16.34
09-11-2021,16.0025
10-11-2021,16.305
11-11-2021,16.3525
12-11-2021,15.2175
13-11-2021,15.34125
14-11-2021,15.403125
15-11-2021,15.465
16-11-2021,15.195
17-11-2021,14.98
18-11-2021,14.8575
19-11-2021,16.18875
20-11-2021,16.854375
21-11-2021,17.1871875
22-11-2021,17.52
23-11-2021,18.015
24-11-2021,17.095
25-11-2021,16.6625
26-11-2021,20.8025
27-11-2021,20.81625
28-11-2021,20.823125
29-11-2021,20.83
30-11-2021,21.1675
01-12-2021,19.4475
02-12-2021,18.0875
03-12-2021,18.455
04-12-2021,19.26625
05-12-2021,19.671875
06-12-2021,20.0775
07-12-2021,18.46
08-12-2021,17.265
09-12-2021,16.6025
10-12-2021,16.06
11-12-2021,16.315
12-12-2021,16.4425
13-12-2021,16.57
14-12-2021,16.9525
15-12-2021,17.2175
16-12-2021,15.895
17-12-2021,16.3375
18-12-2021,17.65125
19-12-2021,18.308125
20-12-2021,18.965
21-12-2021,17.5375
22-12-2021,16.58
23-12-2021,15.825
24-12-2021,16.1475
25-12-2021,16.6325
26-12-2021,16.875
27-12-2021,17.1175
28-12-2021,16.475
29-12-2021,16.2425
30-12-2021,16.565
31-12-2021,16.2225
01-01-2022,16.3375
02-01-2022,16.395
03-01-2022,16.4525
04-01-2022,16.12
05-01-2022,17.2275
06-01-2022,17.9775
07-01-2022,17.6025
08-01-2022,17.64
09-01-2022,17.65875
10-01-2022,17.6775
11-01-2022,17.7575
12-01-2022,17.1825
13-01-2022,16.705
14-01-2022,16.555
15-01-2022,16.66
16-01-2022,16.7125
17-01-2022,16.765
18-01-2022,17.78
19-01-2022,17.8175
20-01-2022,17.79
21-01-2022,18.8875
22-01-2022,20.85625
23-01-2022,21.840625
24-01-2022,22.825
25-01-2022,21.3575
26-01-2022,21.21125
27-01-2022,21.065
28-01-2022,20.695
29-01-2022,21.32375
30-01-2022,21.638125
31-01-2022,21.9525
01-02-2022,19.9775
02-02-2022,18.65
03-02-2022,19.16
04-02-2022,18.8975
05-02-2022,19.6675
06-02-2022,20.0525
07-02-2022,20.4375
08-02-2022,19.685
09-02-2022,18.555
10-02-2022,17.71
11-02-2022,18.68
12-02-2022,20.82875
13-02-2022,21.903125
14-02-2022,22.9775
15-02-2022,20.6125
16-02-2022,20.5925
17-02-2022,22.005
18-02-2022,22.165
19-02-2022,22.53375
20-02-2022,22.718125
21-02-2022,22.9025
22-02-2022,26.6625
23-02-2022,24.5425
24-02-2022,31.9825
25-02-2022,26.74
26-02-2022,27.655
27-02-2022,28.1125
28-02-2022,28.57
01-03-2022,28.90125
02-03-2022,29.2325
03-03-2022,28.155
04-03-2022,27.9575
05-03-2022,28.64375
06-03-2022,28.986875
07-03-2022,29.33
08-03-2022,28.5875
09-03-2022,27.4675
10-03-2022,25.5825
11-03-2022,25.345
12-03-2022,25.51125
13-03-2022,25.594375
14-03-2022,25.6775
15-03-2022,26.73
16-03-2022,24.1175
17-03-2022,22.61
18-03-2022,23.61625
19-03-2022,24.119375
20-03-2022,24.3709375
21-03-2022,24.6225
22-03-2022,24.07
23-03-2022,24.7475
24-03-2022,23.93
25-03-2022,23.43
26-03-2022,23.02
27-03-2022,22.815
28-03-2022,22.61
29-03-2022,21.3025
30-03-2022,20.61
31-03-2022,20.56
01-04-2022,18.435
02-04-2022,18.17125
03-04-2022,18.039375
04-04-2022,17.9075
05-04-2022,18.4875
06-04-2022,19.0225
07-04-2022,18.9975
08-04-2022,17.6875
09-04-2022,17.97875
10-04-2022,18.124375
11-04-2022,18.27
12-04-2022,18.1575
13-04-2022,17.785
14-04-2022,18.56
15-04-2022,18.9475
16-04-2022,19.14125
17-04-2022,19.238125
18-04-2022,19.335
19-04-2022,19.775
20-04-2022,18.6725
21-04-2022,17.8525
22-04-2022,18.3525
23-04-2022,19.805
24-04-2022,20.53125
25-04-2022,21.2575
26-04-2022,19.1875
27-04-2022,20.605
28-04-2022,19.3775
29-04-2022,19.415
30-04-2022,19.84875
01-05-2022,20.065625
02-05-2022,20.2825
03-05-2022,21.08
04-05-2022,21.8775
05-05-2022,20.2925
06-05-2022,21.25
07-05-2022,21.64125
08-05-2022,21.836875
09-05-2022,22.0325
10-05-2022,22.3025
11-05-2022,22.8025
12-05-2022,24.265
13-05-2022,23.485
14-05-2022,24.00625
15-05-2022,24.266875
16-05-2022,24.5275
17-05-2022,22.7425
18-05-2022,22.295
19-05-2022,24.5575
20-05-2022,23.1
21-05-2022,23.24875
22-05-2022,23.323125
23-05-2022,23.3975
24-05-2022,25.635
25-05-2022,25.2825
26-05-2022,22.7175
27-05-2022,21.48
28-05-2022,20.73
29-05-2022,20.355
30-05-2022,19.98
31-05-2022,20.4775
01-06-2022,20.845
02-06-2022,20.32
03-06-2022,19.975
04-06-2022,20.08875
05-06-2022,20.145625
06-06-2022,20.2025
07-06-2022,20.425
08-06-2022,19.8375
09-06-2022,19.14
10-06-2022,19.575
11-06-2022,20.97
12-06-2022,21.6675
13-06-2022,22.365
14-06-2022,21.8875
15-06-2022,22.1475
16-06-2022,22.8675
17-06-2022,22.7575
18-06-2022,22.585
19-06-2022,22.49875
20-06-2022,22.4125
21-06-2022,21.1425
22-06-2022,21.3
23-06-2022,20.88
24-06-2022,20.55
25-06-2022,20.7775
26-06-2022,20.89125
27-06-2022,21.005
28-06-2022,21.45
29-06-2022,21.9
30-06-2022,21.84
01-07-2022,21.25
02-07-2022,21.11125
03-07-2022,21.041875
04-07-2022,20.9725
05-07-2022,20.7875
06-07-2022,20.2675
07-07-2022,19.2025
08-07-2022,18.395
09-07-2022,18.38125
10-07-2022,18.374375
11-07-2022,18.3675
12-07-2022,18.5475
13-07-2022,18.52
14-07-2022,18.34
15-07-2022,17.5975
16-07-2022,17.37875
17-07-2022,17.269375
18-07-2022,17.16
19-07-2022,17.2025
20-07-2022,16.8225
21-07-2022,16.8575
22-07-2022,16.65
23-07-2022,17.165
24-07-2022,17.4225
25-07-2022,17.68
26-07-2022,18.17
27-07-2022,18.13
28-07-2022,17.0125
29-07-2022,16.55
30-07-2022,17.0175
31-07-2022,17.25125
01-08-2022,17.485
02-08-2022,18.53
03-08-2022,18.45
04-08-2022,19.2575
05-08-2022,18.915
06-08-2022,19.10875
07-08-2022,19.205625
08-08-2022,19.3025
09-08-2022,19.445
10-08-2022,19.5875
11-08-2022,18.355
12-08-2022,17.6075
13-08-2022,17.64625
14-08-2022,17.665625
15-08-2022,17.6753125
16-08-2022,17.685
17-08-2022,17.6775
18-08-2022,17.35
19-08-2022,18.285
20-08-2022,18.66125
21-08-2022,18.849375
22-08-2022,19.0375
23-08-2022,19.05
24-08-2022,18.43
25-08-2022,19.57
26-08-2022,18.215
27-08-2022,19.01875
28-08-2022,19.420625
29-08-2022,19.8225
30-08-2022,18.7
31-08-2022,19.28625
01-09-2022,19.8725
02-09-2022,19.55
03-09-2022,19.60625
04-09-2022,19.634375
05-09-2022,19.6625
06-09-2022,19.525
07-09-2022,19.3675
08-09-2022,18.305
09-09-2022,17.7175
10-09-2022,17.8275
11-09-2022,17.8825
12-09-2022,17.9375
13-09-2022,17.47
14-09-2022,18.2775
15-09-2022,18.3925
16-09-2022,19.8225
17-09-2022,19.88125
18-09-2022,19.910625
19-09-2022,19.94
20-09-2022,18.7975
21-09-2022,19.325
22-09-2022,18.815
23-09-2022,20.5925
24-09-2022,21.2425
25-09-2022,21.5675
26-09-2022,21.8925
27-09-2022,21.5675
28-09-2022,22.095
29-09-2022,21.3025
30-09-2022,19.9675
01-10-2022,20.66625
02-10-2022,21.015625
03-10-2022,21.365
04-10-2022,19.57
05-10-2022,19.4425
06-10-2022,19.315
07-10-2022,18.8125
08-10-2022,19.2175
09-10-2022,19.42
10-10-2022,19.6225
11-10-2022,20.49
12-10-2022,20.175
13-10-2022,20.29
14-10-2022,18.2575
15-10-2022,18.3375
16-10-2022,18.3775
17-10-2022,18.4175
18-10-2022,17.4525
19-10-2022,17.4875
20-10-2022,17.2325
21-10-2022,17.28
22-10-2022,17.35125
23-10-2022,17.386875
24-10-2022,17.4225
25-10-2022,16.88
26-10-2022,16.73875
27-10-2022,16.5975
28-10-2022,15.9225
