"Date","Price","Open","High","Low","Vol.","Change %"
"06-11-2023","11.1050","10.8825","11.2800","10.3800","","2.04%"
"03-11-2023","10.8825","11.0750","11.0750","10.6350","","-1.74%"
"02-11-2023","11.0750","12.0475","12.0475","10.9475","","-8.07%"
"01-11-2023","12.0475","11.8250","12.1950","11.8250","","1.88%"
"31-10-2023","11.8250","11.4900","12.2850","11.2625","","2.92%"
"30-10-2023","11.4900","10.9050","12.1925","10.9050","","5.36%"
"27-10-2023","10.9050","11.7300","12.3050","10.6725","","-7.03%"
"26-10-2023","11.7300","11.3125","12.7000","11.3125","","3.69%"
"25-10-2023","11.3125","10.9050","12.1775","9.9650","","3.74%"
"23-10-2023","10.9050","10.8175","11.3575","8.8250","","0.81%"
"20-10-2023","10.8175","10.8975","11.0900","10.0750","","-0.73%"
"19-10-2023","10.8975","10.9650","11.2125","10.0475","","-0.62%"
"18-10-2023","10.9650","10.6950","11.1700","10.4850","","2.52%"
"17-10-2023","10.6950","11.0700","11.0700","10.4275","","-3.39%"
"16-10-2023","11.0700","10.6175","11.1525","9.1525","","4.26%"
"13-10-2023","10.6175","10.6175","11.0250","10.4025","","0.00%"
"12-10-2023","10.6175","10.9850","11.1175","10.5650","","-3.35%"
"11-10-2023","10.9850","11.2700","11.3225","10.3900","","-2.53%"
"10-10-2023","11.2700","11.4000","11.4000","10.8550","","-1.14%"
"09-10-2023","11.4000","10.3000","11.6325","10.1200","","10.68%"
"06-10-2023","10.3000","10.9400","10.9400","9.7300","","-5.85%"
"05-10-2023","10.9400","11.6550","11.6550","10.8425","","-6.13%"
"04-10-2023","11.6550","11.7875","12.2200","11.1150","","-1.12%"
"03-10-2023","11.7875","11.4525","12.4075","10.7750","","2.93%"
"29-09-2023","11.4525","12.8225","12.8225","11.3075","","-10.68%"
"28-09-2023","12.8225","11.5850","13.0225","9.3975","","10.68%"
"27-09-2023","11.5850","11.1850","11.8225","9.3900","","3.58%"
"26-09-2023","11.1850","10.9000","11.2900","9.2475","","2.61%"
"25-09-2023","10.9000","10.6600","11.3050","10.2725","","2.25%"
"22-09-2023","10.6600","10.8175","11.0725","10.3925","","-1.46%"
"21-09-2023","10.8175","11.1275","11.3900","10.6200","","-2.79%"
"20-09-2023","11.1275","10.8350","11.4700","10.8350","","2.70%"
"18-09-2023","10.8350","10.9025","11.4075","10.4500","","-0.62%"
"15-09-2023","10.9025","11.3175","11.3200","10.0725","","-3.67%"
"14-09-2023","11.3175","11.8275","12.0425","11.2100","","-4.31%"
"13-09-2023","11.8275","11.6900","12.0475","11.5350","","1.18%"
"12-09-2023","11.6900","11.3475","12.0225","10.7125","","3.02%"
"11-09-2023","11.3475","10.7800","11.5000","10.3375","","5.26%"
"08-09-2023","10.7800","10.8725","10.9700","10.0775","","-0.85%"
"07-09-2023","10.8725","10.6775","11.0250","9.8000","","1.83%"
"06-09-2023","10.6775","10.8150","10.9750","9.8050","","-1.27%"
"05-09-2023","10.8150","10.9625","11.0850","9.3650","","-1.35%"
"04-09-2023","10.9625","11.3650","11.5425","10.8600","","-3.54%"
"01-09-2023","11.3650","12.0625","12.1800","10.4075","","-5.78%"
"31-08-2023","12.0625","11.8000","12.2800","11.7600","","2.22%"
"30-08-2023","11.8000","12.2250","12.2425","11.4625","","-3.48%"
"29-08-2023","12.2250","12.3975","12.4625","10.6475","","-1.39%"
"28-08-2023","12.3975","12.0825","12.7200","9.5000","","2.61%"
"25-08-2023","12.0825","11.7000","12.2425","9.9800","","3.27%"
"24-08-2023","11.7000","11.7275","12.2350","10.1975","","-0.23%"
"23-08-2023","11.7275","11.7475","11.8850","10.3075","","-0.17%"
"22-08-2023","11.7475","11.9600","12.0850","11.5900","","-1.78%"
"21-08-2023","11.9600","12.1425","12.5900","11.1725","","-1.50%"
"18-08-2023","12.1425","12.2400","12.4925","10.7875","","-0.80%"
"17-08-2023","12.2400","12.1250","12.6650","12.1125","","0.95%"
"16-08-2023","12.1250","11.9950","12.6825","11.9950","","1.08%"
"14-08-2023","11.9950","11.5225","12.7550","10.4775","","4.10%"
"11-08-2023","11.5225","11.4000","11.8650","11.3550","","1.07%"
"10-08-2023","11.4000","11.1400","11.9100","10.6275","","2.33%"
"09-08-2023","11.1400","11.3250","11.7650","10.4850","","-1.63%"
"08-08-2023","11.3250","11.1025","11.5300","11.1025","","2.00%"
"07-08-2023","11.1025","10.5725","11.4175","10.4025","","5.01%"
"04-08-2023","10.5725","11.1850","11.1850","10.4825","","-5.48%"
"03-08-2023","11.1850","11.2775","11.9600","10.9825","","-0.82%"
"02-08-2023","11.2775","10.2825","11.8050","9.9500","","9.68%"
"01-08-2023","10.2825","10.4125","10.7025","10.1950","","-1.25%"
"31-07-2023","10.4125","10.1350","11.1875","10.1350","","2.74%"
"28-07-2023","10.1350","10.5125","10.8100","10.0350","","-3.59%"
"27-07-2023","10.5125","10.4575","10.9825","9.8875","","0.53%"
"26-07-2023","10.4575","10.2425","10.8625","10.2175","","2.10%"
"25-07-2023","10.2425","11.6525","11.6525","10.1125","","-12.10%"
"24-07-2023","11.6525","11.4850","11.9950","10.5375","","1.46%"
"21-07-2023","11.4850","11.7850","12.0325","11.0600","","-2.55%"
"20-07-2023","11.7850","11.6000","12.2550","11.3700","","1.59%"
"19-07-2023","11.6000","11.7100","11.9375","11.5400","","-0.94%"
"18-07-2023","11.7100","11.3150","12.0200","11.0675","","3.49%"
"17-07-2023","11.3150","10.6825","11.3975","9.8575","","5.92%"
"14-07-2023","10.6825","10.9375","10.9375","10.6125","","-2.33%"
"13-07-2023","10.9375","10.9350","11.1725","10.6950","","0.02%"
"12-07-2023","10.9350","11.0125","11.2000","10.7200","","-0.70%"
"11-07-2023","11.0125","11.4625","11.4625","10.9450","","-3.93%"
"10-07-2023","11.4625","11.5325","12.0100","11.3600","","-0.61%"
"07-07-2023","11.5325","11.8400","12.0725","11.0800","","-2.60%"
"06-07-2023","11.8400","11.8825","12.2050","11.7775","","-0.36%"
"05-07-2023","11.8825","11.7000","12.2100","11.5675","","1.56%"
"04-07-2023","11.7000","11.5400","11.9900","11.5225","","1.39%"
"03-07-2023","11.5400","10.8000","12.0300","10.8000","","6.85%"
"30-06-2023","10.8000","10.8875","11.2150","10.0700","","-0.80%"
"28-06-2023","10.8875","10.7775","11.5350","10.6525","","1.02%"
"27-06-2023","10.7775","11.3950","11.4225","10.6925","","-5.42%"
"26-06-2023","11.3950","11.2350","11.9250","11.2350","","1.42%"
"23-06-2023","11.2350","11.5475","11.8375","11.1425","","-2.71%"
"22-06-2023","11.5475","11.2925","11.7125","10.6925","","2.26%"
"21-06-2023","11.2925","11.1325","11.4325","10.7700","","1.44%"
"20-06-2023","11.1325","11.2250","11.4375","10.5675","","-0.82%"
"19-06-2023","11.2250","10.8400","11.4975","10.3300","","3.55%"
"16-06-2023","10.8400","11.0800","11.0800","10.5575","","-2.17%"
"15-06-2023","11.0800","11.1625","11.3700","9.6925","","-0.74%"
"14-06-2023","11.1625","11.1100","11.3675","10.6325","","0.47%"
"13-06-2023","11.1100","11.2450","11.2500","9.9900","","-1.20%"
"12-06-2023","11.2450","11.1200","11.8025","10.5825","","1.12%"
"09-06-2023","11.1200","11.2575","11.2975","10.3075","","-1.22%"
"08-06-2023","11.2575","11.4425","11.5675","10.1300","","-1.62%"
"07-06-2023","11.4425","11.3800","11.5375","9.6375","","0.55%"
"06-06-2023","11.3800","11.1375","11.6175","10.4650","","2.18%"
"05-06-2023","11.1375","11.1250","11.3350","10.3225","","0.11%"
"02-06-2023","11.1250","11.5975","11.7350","10.8600","","-4.07%"
"01-06-2023","11.5975","11.9725","11.9725","11.2200","","-3.13%"
"31-05-2023","11.9725","12.0100","12.4675","11.5800","","-0.31%"
"30-05-2023","12.0100","12.2975","12.3800","11.7675","","-2.34%"
"29-05-2023","12.2975","11.9000","12.4925","8.8075","","3.34%"
"26-05-2023","11.9000","12.5200","12.8575","11.7000","","-4.95%"
"25-05-2023","12.5200","13.1125","13.1325","8.1825","","-4.52%"
"24-05-2023","13.1125","12.6050","13.4375","12.4100","","4.03%"
"23-05-2023","12.6050","12.5700","13.0750","12.3175","","0.28%"
"22-05-2023","12.5700","12.3025","12.8200","11.5550","","2.17%"
"19-05-2023","12.3025","12.7950","12.8200","11.6875","","-3.85%"
"18-05-2023","12.7950","13.1050","13.1050","11.1375","","-2.37%"
"17-05-2023","13.1050","13.2925","13.5800","11.8950","","-1.41%"
"16-05-2023","13.2925","13.1725","13.4850","11.7100","","0.91%"
"15-05-2023","13.1725","12.8525","13.6150","12.5375","","2.49%"
"12-05-2023","12.8525","13.2150","13.5100","12.7375","","-2.74%"
"11-05-2023","13.2150","13.0825","13.7400","12.8150","","1.01%"
"10-05-2023","13.0825","12.6775","13.2975","11.5425","","3.19%"
"09-05-2023","12.6775","12.6350","12.8150","11.6575","","0.34%"
"08-05-2023","12.6350","12.2950","12.9100","11.7225","","2.77%"
"05-05-2023","12.2950","11.7325","12.3750","11.5300","","4.79%"
"04-05-2023","11.7325","11.8400","12.0300","11.1850","","-0.91%"
"03-05-2023","11.8400","11.8975","12.2500","11.1300","","-0.48%"
"02-05-2023","11.8975","10.9475","12.0625","10.9475","","8.68%"
"28-04-2023","10.9475","11.4250","11.5425","10.7875","","-4.18%"
"27-04-2023","11.4250","11.6525","12.0200","10.9600","","-1.95%"
"26-04-2023","11.6525","11.5200","11.8975","11.2975","","1.15%"
"25-04-2023","11.5200","11.6675","11.8125","11.4250","","-1.26%"
"24-04-2023","11.6675","11.6300","12.2050","11.5800","","0.32%"
"21-04-2023","11.6300","11.9400","12.0400","11.5200","","-2.60%"
"20-04-2023","11.9400","12.1525","12.3975","11.5800","","-1.75%"
"19-04-2023","12.1525","12.0750","12.4700","11.1075","","0.64%"
"18-04-2023","12.0750","12.2650","12.5250","11.8625","","-1.55%"
"17-04-2023","12.2650","11.9075","13.2725","11.9075","","3.00%"
"13-04-2023","11.9075","12.2725","12.5100","11.8400","","-2.97%"
"12-04-2023","12.2725","11.9750","12.3950","11.9750","","2.48%"
"11-04-2023","11.9750","12.2725","12.2725","11.6650","","-2.42%"
"10-04-2023","12.2725","11.7975","12.5625","11.7975","","4.03%"
"06-04-2023","11.7975","12.4125","12.5700","11.6500","","-4.95%"
"05-04-2023","12.4125","12.5850","12.8050","12.0525","","-1.37%"
"03-04-2023","12.5850","12.9350","13.4900","12.4650","","-2.71%"
"31-03-2023","12.9350","13.6275","13.6275","12.0725","","-5.08%"
"29-03-2023","13.6275","15.1000","15.1000","13.3200","","-9.75%"
"28-03-2023","15.1000","15.4450","15.6075","14.8650","","-2.23%"
"27-03-2023","15.4450","15.2400","16.0925","15.0975","","1.35%"
"24-03-2023","15.2400","14.4900","15.4300","14.2025","","5.18%"
"23-03-2023","14.4900","14.8075","15.0575","13.9025","","-2.14%"
"22-03-2023","14.8075","15.0825","15.0925","14.2425","","-1.82%"
"21-03-2023","15.0825","16.0075","16.0350","14.0825","","-5.78%"
"20-03-2023","16.0075","14.7675","17.2200","14.5200","","8.40%"
"17-03-2023","14.7675","16.2175","16.2175","14.6000","","-8.94%"
"16-03-2023","16.2175","16.2950","17.3550","13.9500","","-0.48%"
"15-03-2023","16.2950","16.2175","16.5050","14.5175","","0.48%"
"14-03-2023","16.2175","16.2150","16.6425","15.0025","","0.02%"
"13-03-2023","16.2150","13.4125","16.4275","13.4125","","20.89%"
"10-03-2023","13.4125","12.7250","13.8175","12.7250","","5.40%"
"09-03-2023","12.7250","12.4500","12.8425","11.7800","","2.21%"
"08-03-2023","12.4500","12.2675","12.8475","11.8975","","1.49%"
"06-03-2023","12.2675","12.1800","12.4725","11.8375","","0.72%"
"03-03-2023","12.1800","12.9700","12.9700","11.9800","","-6.09%"
"02-03-2023","12.9700","12.9950","13.5500","11.1000","","-0.19%"
"01-03-2023","12.9950","14.0200","14.0200","12.2750","","-7.31%"
