Date,Price
05-12-2023,324.35
06-12-2023,319.9
07-12-2023,316.55
08-12-2023,319.9
09-12-2023,319.325
10-12-2023,319.0375
11-12-2023,318.75
12-12-2023,312.7
13-12-2023,310.15
14-12-2023,324.4
15-12-2023,323.35
16-12-2023,322.675
17-12-2023,322.3375
18-12-2023,322
19-12-2023,341.4
20-12-2023,360.6
21-12-2023,376.35
22-12-2023,373.25
23-12-2023,377.475
24-12-2023,379.5875
25-12-2023,380.64375
26-12-2023,381.7
27-12-2023,382.3
28-12-2023,382.7
29-12-2023,372.15
30-12-2023,372.15
31-12-2023,372.15
01-01-2024,390.0690002
02-01-2024,392.9910583
03-01-2024,398.5630798
04-01-2024,403.1772461
05-01-2024,408.3343811
06-01-2024,412.0855103
07-01-2024,417.0609436
08-01-2024,421.8345947
09-01-2024,428.373291
10-01-2024,433.204071
11-01-2024,437.1754456
12-01-2024,441.5360718
13-01-2024,446.5174561
14-01-2024,451.690094
15-01-2024,454.9224243
16-01-2024,459.2686768
17-01-2024,462.2779541
18-01-2024,467.8311462
19-01-2024,470.6416931
20-01-2024,473.613739
21-01-2024,477.5269165
22-01-2024,481.8200378
23-01-2024,485.8990784
24-01-2024,488.65802
25-01-2024,493.2201843
26-01-2024,498.1403503
27-01-2024,503.5482788
28-01-2024,509.7377625
29-01-2024,514.5863647
30-01-2024,518.531189
31-01-2024,522.3380737
01-02-2024,526.255188
02-02-2024,530.1296387
03-02-2024,534.0648193
04-02-2024,538.2714233
05-02-2024,541.0036011
06-02-2024,544.6765747
07-02-2024,548.4530029
08-02-2024,551.6655884
09-02-2024,554.7766113
10-02-2024,558.1860352
11-02-2024,562.1182251
12-02-2024,565.4613037
13-02-2024,568.5181885
14-02-2024,571.3868408
15-02-2024,574.3088379
16-02-2024,577.4815674
17-02-2024,580.935791
18-02-2024,585.2839355
19-02-2024,588.3021851
20-02-2024,591.1027222
21-02-2024,592.7167358
22-02-2024,595.3274536
23-02-2024,597.4088135
24-02-2024,599.517334
25-02-2024,601.2675171
26-02-2024,602.6668091
27-02-2024,603.2393799
28-02-2024,604.1796265
29-02-2024,604.7415771
01-03-2024,605.7112427
02-03-2024,606.0753784
03-03-2024,606.479187
04-03-2024,606.5405273
05-03-2024,606.1768799
06-03-2024,605.9909668
07-03-2024,605.5143433
08-03-2024,604.8382568
09-03-2024,603.4522705
10-03-2024,602.1027222
11-03-2024,600.3615723
12-03-2024,598.4102173
13-03-2024,596.3743896
14-03-2024,594.0634766
15-03-2024,591.3522339
16-03-2024,588.3536987
17-03-2024,585.1318359
18-03-2024,581.6687622
19-03-2024,577.9389648
20-03-2024,574.1643066
21-03-2024,570.2664795
22-03-2024,566.1779175
23-03-2024,561.939209
24-03-2024,557.4816284
25-03-2024,552.9769897
26-03-2024,548.5405884
27-03-2024,544.2640381
28-03-2024,539.8562622
29-03-2024,535.4436035
30-03-2024,530.9447632
31-03-2024,526.4983521
