index,Value
15-12-2022,78.21504256
16-12-2022,78.22382489
17-12-2022,78.23260722
18-12-2022,78.24138954
19-12-2022,78.25017187
20-12-2022,78.25895419
21-12-2022,78.26773652
22-12-2022,78.27651885
23-12-2022,78.28530117
24-12-2022,78.2940835
25-12-2022,78.30286582
26-12-2022,78.31164815
27-12-2022,78.32043048
28-12-2022,78.3292128
29-12-2022,78.33799513
30-12-2022,78.34677745
31-12-2022,78.35555978
01-01-2023,50.97487
02-01-2023,51.00112476
03-01-2023,51.02737952
04-01-2023,51.05363428
05-01-2023,51.07988905
06-01-2023,51.10614381
07-01-2023,51.13239857
08-01-2023,51.15865333
09-01-2023,51.18490809
10-01-2023,51.21116285
11-01-2023,51.23741762
12-01-2023,51.26367238
13-01-2023,51.28992714
14-01-2023,51.3161819
15-01-2023,51.34243666
16-01-2023,51.36869142
17-01-2023,51.39494619
18-01-2023,51.42120095
19-01-2023,51.44745571
20-01-2023,51.47371047
21-01-2023,51.49996523
22-01-2023,51.52621999
23-01-2023,51.55247476
24-01-2023,51.57872952
25-01-2023,51.60498428
26-01-2023,51.63123904
27-01-2023,51.6574938
28-01-2023,51.68374856
29-01-2023,51.71000332
30-01-2023,51.73625809
31-01-2023,51.76251285
01-02-2023,126.74948
02-02-2023,126.7269109
03-02-2023,126.7043418
04-02-2023,126.6817727
05-02-2023,126.6592037
06-02-2023,126.6366346
07-02-2023,126.6140655
08-02-2023,126.5914964
09-02-2023,126.5689273
10-02-2023,126.5463582
11-02-2023,126.5237891
12-02-2023,126.5012201
13-02-2023,126.478651
14-02-2023,126.4560819
15-02-2023,126.4335128
16-02-2023,126.4109437
17-02-2023,126.3883746
18-02-2023,126.3658056
19-02-2023,126.3432365
20-02-2023,126.3206674
21-02-2023,126.2980983
22-02-2023,126.2755292
23-02-2023,126.2529601
24-02-2023,126.230391
25-02-2023,126.207822
26-02-2023,126.1852529
27-02-2023,126.1626838
28-02-2023,126.1401147
01-03-2023,72.38562
02-03-2023,72.39807918
03-03-2023,72.41053835
04-03-2023,72.42299753
05-03-2023,72.4354567
06-03-2023,72.44791588
07-03-2023,72.46037505
08-03-2023,72.47283423
09-03-2023,72.4852934
10-03-2023,72.49775258
11-03-2023,72.51021175
12-03-2023,72.52267093
13-03-2023,72.5351301
14-03-2023,72.54758928
15-03-2023,72.56004845
16-03-2023,72.57250763
17-03-2023,72.5849668
18-03-2023,72.59742598
19-03-2023,72.60988515
20-03-2023,72.62234433
21-03-2023,72.63480351
22-03-2023,72.64726268
23-03-2023,72.65972186
24-03-2023,72.67218103
25-03-2023,72.68464021
26-03-2023,72.69709938
27-03-2023,72.70955856
28-03-2023,72.72201773
29-03-2023,72.73447691
30-03-2023,72.74693608
31-03-2023,72.75939526
01-04-2023,85.97074
02-04-2023,85.97444588
03-04-2023,85.97815175
04-04-2023,85.98185763
05-04-2023,85.98556351
06-04-2023,85.98926938
07-04-2023,85.99297526
08-04-2023,85.99668113
09-04-2023,86.00038701
10-04-2023,86.00409289
11-04-2023,86.00779876
12-04-2023,86.01150464
13-04-2023,86.01521052
14-04-2023,86.01891639
15-04-2023,86.02262227
16-04-2023,86.02632814
17-04-2023,86.03003402
18-04-2023,86.0337399
19-04-2023,86.03744577
20-04-2023,86.04115165
21-04-2023,86.04485753
22-04-2023,86.0485634
23-04-2023,86.05226928
24-04-2023,86.05597515
25-04-2023,86.05968103
26-04-2023,86.06338691
27-04-2023,86.06709278
28-04-2023,86.07079866
29-04-2023,86.07450454
30-04-2023,86.07821041
01-05-2023,48.45008
02-05-2023,48.47796156
03-05-2023,48.50584312
04-05-2023,48.53372468
05-05-2023,48.56160624
06-05-2023,48.5894878
07-05-2023,48.61736936
08-05-2023,48.64525091
09-05-2023,48.67313247
10-05-2023,48.70101403
11-05-2023,48.72889559
12-05-2023,48.75677715
13-05-2023,48.78465871
14-05-2023,48.81254027
15-05-2023,48.84042183
16-05-2023,48.86830339
17-05-2023,48.89618495
18-05-2023,48.92406651
19-05-2023,48.95194807
20-05-2023,48.97982963
21-05-2023,49.00771119
22-05-2023,49.03559274
23-05-2023,49.0634743
24-05-2023,49.09135586
25-05-2023,49.11923742
26-05-2023,49.14711898
27-05-2023,49.17500054
28-05-2023,49.2028821
29-05-2023,49.23076366
30-05-2023,49.25864522
31-05-2023,49.28652678
01-06-2023,60.06001
02-06-2023,60.08041093
03-06-2023,60.10081187
04-06-2023,60.1212128
05-06-2023,60.14161374
06-06-2023,60.16201467
07-06-2023,60.18241561
08-06-2023,60.20281654
09-06-2023,60.22321747
10-06-2023,60.24361841
11-06-2023,60.26401934
12-06-2023,60.28442028
13-06-2023,60.30482121
14-06-2023,60.32522215
15-06-2023,60.34562308
16-06-2023,60.36602401
17-06-2023,60.38642495
18-06-2023,60.40682588
19-06-2023,60.42722682
20-06-2023,60.44762775
21-06-2023,60.46802869
22-06-2023,60.48842962
23-06-2023,60.50883055
24-06-2023,60.52923149
25-06-2023,60.54963242
26-06-2023,60.57003336
27-06-2023,60.59043429
28-06-2023,60.61083523
29-06-2023,60.63123616
30-06-2023,60.65163709
01-07-2023,55.642
02-07-2023,55.66524759
03-07-2023,55.68849518
04-07-2023,55.71174277
05-07-2023,55.73499036
06-07-2023,55.75823795
07-07-2023,55.78148554
08-07-2023,55.80473313
09-07-2023,55.82798072
10-07-2023,55.85122831
11-07-2023,55.8744759
12-07-2023,55.89772349
13-07-2023,55.92097108
14-07-2023,55.94421867
15-07-2023,55.96746626
16-07-2023,55.99071385
17-07-2023,56.01396144
18-07-2023,56.03720903
19-07-2023,56.06045662
20-07-2023,56.08370421
21-07-2023,56.1069518
22-07-2023,56.13019939
23-07-2023,56.15344698
24-07-2023,56.17669457
25-07-2023,56.19994216
26-07-2023,56.22318976
27-07-2023,56.24643735
28-07-2023,56.26968494
29-07-2023,56.29293253
30-07-2023,56.31618012
31-07-2023,56.33942771
01-08-2023,57.63816
02-08-2023,57.6601214
03-08-2023,57.68208281
04-08-2023,57.70404421
05-08-2023,57.72600562
06-08-2023,57.74796702
07-08-2023,57.76992843
08-08-2023,57.79188983
09-08-2023,57.81385124
10-08-2023,57.83581264
11-08-2023,57.85777405
12-08-2023,57.87973545
13-08-2023,57.90169686
14-08-2023,57.92365826
15-08-2023,57.94561966
16-08-2023,57.96758107
17-08-2023,57.98954247
18-08-2023,58.01150388
19-08-2023,58.03346528
20-08-2023,58.05542669
21-08-2023,58.07738809
22-08-2023,58.0993495
23-08-2023,58.1213109
24-08-2023,58.14327231
25-08-2023,58.16523371
26-08-2023,58.18719512
27-08-2023,58.20915652
28-08-2023,58.23111793
29-08-2023,58.25307933
30-08-2023,58.27504073
31-08-2023,58.29700214
01-09-2023,32.9094
02-09-2023,32.94729488
03-09-2023,32.98518977
04-09-2023,33.02308465
05-09-2023,33.06097954
06-09-2023,33.09887442
07-09-2023,33.1367693
08-09-2023,33.17466419
09-09-2023,33.21255907
10-09-2023,33.25045396
11-09-2023,33.28834884
12-09-2023,33.32624372
13-09-2023,33.36413861
14-09-2023,33.40203349
15-09-2023,33.43992838
16-09-2023,33.47782326
17-09-2023,33.51571814
18-09-2023,33.55361303
19-09-2023,33.59150791
20-09-2023,33.6294028
21-09-2023,33.66729768
22-09-2023,33.70519256
23-09-2023,33.74308745
24-09-2023,33.78098233
25-09-2023,33.81887722
26-09-2023,33.8567721
27-09-2023,33.89466698
28-09-2023,33.93256187
29-09-2023,33.97045675
30-09-2023,34.00835164
01-10-2023,122.11404
02-10-2023,122.0944577
03-10-2023,122.0748753
04-10-2023,122.055293
05-10-2023,122.0357107
06-10-2023,122.0161283
07-10-2023,121.996546
08-10-2023,121.9769637
09-10-2023,121.9573813
10-10-2023,121.937799
11-10-2023,121.9182167
12-10-2023,121.8986343
13-10-2023,121.879052
14-10-2023,121.8594697
15-10-2023,121.8398873
16-10-2023,121.820305
17-10-2023,121.8007227
18-10-2023,121.7811403
19-10-2023,121.761558
20-10-2023,121.7419757
21-10-2023,121.7223934
22-10-2023,121.702811
23-10-2023,121.6832287
24-10-2023,121.6636464
25-10-2023,121.644064
26-10-2023,121.6244817
27-10-2023,121.6048994
28-10-2023,121.585317
29-10-2023,121.5657347
30-10-2023,121.5461524
31-10-2023,121.52657
01-11-2023,104.73627
02-11-2023,104.7278847
03-11-2023,104.7194994
04-11-2023,104.7111141
05-11-2023,104.7027287
06-11-2023,104.6943434
07-11-2023,104.6859581
08-11-2023,104.6775728
09-11-2023,104.6691875
10-11-2023,104.6608022
11-11-2023,104.6524168
12-11-2023,104.6440315
13-11-2023,104.6356462
14-11-2023,104.6272609
15-11-2023,104.6188756
16-11-2023,104.6104903
17-11-2023,104.6021049
18-11-2023,104.5937196
19-11-2023,104.5853343
20-11-2023,104.576949
21-11-2023,104.5685637
22-11-2023,104.5601784
23-11-2023,104.5517931
24-11-2023,104.5434077
25-11-2023,104.5350224
26-11-2023,104.5266371
27-11-2023,104.5182518
28-11-2023,104.5098665
29-11-2023,104.5014812
30-11-2023,104.4930958
01-12-2023,128.53721
02-12-2023,128.513489
03-12-2023,128.4897681
04-12-2023,128.4660471
05-12-2023,128.4423261
06-12-2023,128.4186051
07-12-2023,128.3948842
08-12-2023,128.3711632
09-12-2023,128.3474422
10-12-2023,128.3237212
11-12-2023,128.3000003
12-12-2023,128.2762793
13-12-2023,128.2525583
14-12-2023,128.2288374
15-12-2023,128.2051164
16-12-2023,128.1813954
17-12-2023,128.1576744
18-12-2023,128.1339535
19-12-2023,128.1102325
20-12-2023,128.0865115
21-12-2023,128.0627905
22-12-2023,128.0390696
23-12-2023,128.0153486
24-12-2023,127.9916276
25-12-2023,127.9679066
26-12-2023,127.9441857
27-12-2023,127.9204647
28-12-2023,127.8967437
29-12-2023,127.8730228
30-12-2023,127.8493018
31-12-2023,127.8255808
01-01-2024,129.90885
02-01-2024,129.8842452
03-01-2024,129.8596405
04-01-2024,129.8350357
05-01-2024,129.810431
06-01-2024,129.7858262
07-01-2024,129.7612214
08-01-2024,129.7366167
09-01-2024,129.7120119
10-01-2024,129.6874071
11-01-2024,129.6628024
12-01-2024,129.6381976
13-01-2024,129.6135929
14-01-2024,129.5889881
15-01-2024,129.5643833
16-01-2024,129.5397786
17-01-2024,129.5151738
18-01-2024,129.4905691
19-01-2024,129.4659643
20-01-2024,129.4413595
21-01-2024,129.4167548
22-01-2024,129.39215
23-01-2024,129.3675452
24-01-2024,129.3429405
25-01-2024,129.3183357
26-01-2024,129.293731
27-01-2024,129.2691262
28-01-2024,129.2445214
29-01-2024,129.2199167
30-01-2024,129.1953119
31-01-2024,129.1707072
01-02-2024,148.8255
02-02-2024,148.7887067
03-02-2024,148.7519134
04-02-2024,148.71512
05-02-2024,148.6783267
06-02-2024,148.6415334
07-02-2024,148.6047401
08-02-2024,148.5679467
09-02-2024,148.5311534
10-02-2024,148.4943601
11-02-2024,148.4575668
12-02-2024,148.4207734
13-02-2024,148.3839801
14-02-2024,148.3471868
15-02-2024,148.3103935
16-02-2024,148.2736001
17-02-2024,148.2368068
18-02-2024,148.2000135
19-02-2024,148.1632202
20-02-2024,148.1264268
21-02-2024,148.0896335
22-02-2024,148.0528402
23-02-2024,148.0160469
24-02-2024,147.9792535
25-02-2024,147.9424602
26-02-2024,147.9056669
27-02-2024,147.8688736
28-02-2024,147.8320802
29-02-2024,147.7952869
01-03-2024,91.72226
02-03-2024,91.72226
03-03-2024,91.72226
04-03-2024,91.72226
05-03-2024,91.72226
06-03-2024,91.72226
07-03-2024,91.72226
08-03-2024,91.72226
09-03-2024,91.72226
10-03-2024,91.72226
11-03-2024,91.72226
12-03-2024,91.72226
13-03-2024,91.72226
14-03-2024,91.72226
15-03-2024,91.72226
16-03-2024,91.72226
17-03-2024,91.72226
18-03-2024,91.72226
19-03-2024,91.72226
20-03-2024,91.72226
21-03-2024,91.72226
22-03-2024,91.72226
23-03-2024,91.72226
24-03-2024,91.72226
25-03-2024,91.72226
26-03-2024,91.72226
27-03-2024,91.72226
28-03-2024,91.72226
29-03-2024,91.72226
30-03-2024,91.72226
31-03-2024,91.72226
