"Date","Price","Open","High","Low","Vol.","Change %"
"07-11-2023","292.75","296.90","297.50","292.10","393.77K","-1.11%"
"06-11-2023","296.05","299.00","299.70","295.30","333.78K","-1.02%"
"03-11-2023","299.10","295.80","299.80","294.70","211.81K","1.63%"
"02-11-2023","294.30","295.00","296.50","292.50","213.24K","0.62%"
"01-11-2023","292.50","295.85","296.15","291.15","315.88K","-1.03%"
"31-10-2023","295.55","293.45","297.05","293.10","228.05K","0.92%"
"30-10-2023","292.85","295.80","295.80","291.35","325.58K","-1.00%"
"27-10-2023","295.80","296.25","299.70","293.35","346.21K","0.37%"
"26-10-2023","294.70","299.00","299.65","290.50","557.11K","-1.67%"
"25-10-2023","299.70","305.95","307.90","296.60","512.93K","-1.24%"
"23-10-2023","303.45","306.00","307.90","301.90","499.17K","-1.67%"
"20-10-2023","308.60","314.60","315.80","300.30","1.53M","-1.84%"
"19-10-2023","314.40","310.00","315.00","310.00","205.30K","0.37%"
"18-10-2023","313.25","320.80","324.50","309.55","2.05M","-2.48%"
"17-10-2023","321.20","323.70","324.00","320.10","473.93K","-0.22%"
"16-10-2023","321.90","320.15","324.60","317.60","710.37K","1.04%"
"13-10-2023","318.60","317.70","320.50","317.15","365.39K","0.28%"
"12-10-2023","317.70","315.65","321.90","315.00","555.52K","0.13%"
"11-10-2023","317.30","318.00","319.80","312.80","461.12K","0.08%"
"10-10-2023","317.05","314.95","317.85","313.00","601.03K","1.68%"
"09-10-2023","311.80","308.00","314.50","302.80","1.10M","2.05%"
"06-10-2023","305.55","306.45","306.85","302.55","326.06K","0.34%"
"05-10-2023","304.50","300.55","307.55","300.55","292.30K","-1.18%"
"04-10-2023","308.15","307.00","309.40","304.20","369.67K","0.37%"
"03-10-2023","307.00","308.65","311.45","303.60","703.14K","-0.53%"
"29-09-2023","308.65","300.30","317.50","300.20","2.29M","3.59%"
"28-09-2023","297.95","311.00","311.40","294.00","1.14M","-4.20%"
"27-09-2023","311.00","312.00","312.00","309.20","199.24K","-0.14%"
"26-09-2023","311.45","314.85","316.50","310.05","276.89K","-0.59%"
"25-09-2023","313.30","315.45","315.45","309.20","350.06K","-0.16%"
"22-09-2023","313.80","313.95","314.95","312.05","195.36K","0.13%"
"21-09-2023","313.40","315.60","316.00","312.15","233.39K","-0.70%"
"20-09-2023","315.60","318.15","318.90","314.80","239.37K","-0.80%"
"18-09-2023","318.15","322.45","322.45","317.50","299.53K","-1.04%"
"15-09-2023","321.50","322.95","323.50","321.20","538.27K","0.09%"
"14-09-2023","321.20","317.80","322.00","316.40","555.89K","2.02%"
"13-09-2023","314.85","316.45","316.95","312.50","297.98K","-0.11%"
"12-09-2023","315.20","321.95","322.00","314.55","388.77K","-1.48%"
"11-09-2023","319.95","320.60","322.00","318.80","391.44K","-0.08%"
"08-09-2023","320.20","322.00","322.85","320.00","295.10K","-0.22%"
"07-09-2023","320.90","322.00","322.95","319.00","263.61K","-0.17%"
"06-09-2023","321.45","325.00","325.00","321.00","291.82K","-0.79%"
"05-09-2023","324.00","325.00","326.45","320.65","535.16K","0.15%"
"04-09-2023","323.50","320.00","324.90","319.85","667.68K","1.19%"
"01-09-2023","319.70","318.15","322.00","318.15","281.40K","0.49%"
"31-08-2023","318.15","321.00","321.45","317.05","219.12K","-0.56%"
"30-08-2023","319.95","316.10","322.50","316.10","567.03K","1.44%"
"29-08-2023","315.40","317.05","317.85","314.80","219.23K","-0.25%"
"28-08-2023","316.20","314.45","317.30","314.10","475.28K","0.56%"
"25-08-2023","314.45","316.95","318.00","313.30","344.87K","-0.52%"
"24-08-2023","316.10","314.10","316.75","314.10","305.98K","0.64%"
"23-08-2023","314.10","316.30","317.50","313.60","322.54K","-0.70%"
"22-08-2023","316.30","315.90","316.85","313.50","190.79K","0.38%"
"21-08-2023","315.10","316.00","316.85","312.30","243.07K","0.17%"
"18-08-2023","314.55","314.00","315.90","312.05","246.54K","0.18%"
"17-08-2023","314.00","314.35","317.30","313.05","231.01K","-0.06%"
"16-08-2023","314.20","316.80","316.90","314.00","207.99K","-0.74%"
"14-08-2023","316.55","317.00","317.95","314.00","234.10K","0.00%"
"11-08-2023","316.55","320.00","320.00","316.00","279.24K","-0.71%"
"10-08-2023","318.80","320.95","321.95","318.00","225.42K","-0.56%"
"09-08-2023","320.60","319.05","321.00","318.05","235.75K","0.36%"
"08-08-2023","319.45","319.35","320.95","315.75","427.00K","0.85%"
"07-08-2023","316.75","321.90","321.90","316.00","411.14K","-0.46%"
"04-08-2023","318.20","318.90","321.50","316.75","362.43K","0.03%"
"03-08-2023","318.10","322.00","322.00","316.10","485.56K","-0.90%"
"02-08-2023","321.00","323.00","324.70","319.30","580.86K","-0.39%"
"01-08-2023","322.25","323.55","324.35","320.40","406.74K","0.09%"
"31-07-2023","321.95","320.30","323.00","318.20","632.38K","0.56%"
"28-07-2023","320.15","320.40","320.90","316.90","497.22K","-0.08%"
"27-07-2023","320.40","321.10","321.95","314.85","816.75K","0.17%"
"26-07-2023","319.85","320.00","322.45","318.00","562.03K","0.57%"
"25-07-2023","318.05","316.00","320.00","312.00","572.16K","0.47%"
"24-07-2023","316.55","315.00","318.00","313.00","763.35K","-0.50%"
"21-07-2023","318.15","323.60","323.60","315.60","950.30K","-1.55%"
"20-07-2023","323.15","324.65","324.65","322.00","208.68K","-0.03%"
"19-07-2023","323.25","320.00","328.00","318.70","607.41K","0.92%"
"18-07-2023","320.30","325.15","325.15","318.50","442.33K","-1.13%"
"17-07-2023","323.95","327.50","327.95","323.00","720.81K","-1.40%"
"14-07-2023","328.55","326.80","329.00","324.05","563.67K","-0.65%"
"13-07-2023","330.70","333.35","334.00","327.95","1.09M","-0.59%"
"12-07-2023","332.65","332.90","333.00","331.60","624.58K","0.51%"
"11-07-2023","330.95","329.95","333.00","327.85","1.21M","0.95%"
"10-07-2023","327.85","331.00","332.00","324.05","2.65M","-3.74%"
"07-07-2023","340.60","340.00","344.00","337.55","3.39M","1.38%"
"06-07-2023","335.95","316.00","338.35","316.00","6.69M","7.85%"
"05-07-2023","311.50","312.40","312.40","310.50","311.19K","0.24%"
"04-07-2023","310.75","310.70","312.85","310.00","388.88K","0.39%"
"03-07-2023","309.55","309.00","310.00","308.20","329.06K","0.72%"
"30-06-2023","307.35","308.00","308.00","305.30","347.57K","0.15%"
"28-06-2023","306.90","307.65","309.35","305.90","349.31K","0.54%"
"27-06-2023","305.25","307.10","307.50","305.00","362.33K","-0.57%"
"26-06-2023","307.00","308.45","308.95","304.00","577.65K","-0.47%"
"23-06-2023","308.45","313.60","313.60","308.00","333.50K","-0.72%"
"22-06-2023","310.70","308.80","311.45","306.95","655.28K","0.91%"
"21-06-2023","307.90","308.40","308.70","305.55","488.12K","-0.06%"
"20-06-2023","308.10","307.10","308.30","306.00","485.54K","0.33%"
"19-06-2023","307.10","306.15","307.45","304.50","661.80K","0.85%"
